date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:55:29	1893/1893	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-765%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style.css?ver=1673852544	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-stylefca4.css	(from https://jorgehrdina.com.au/contact/)
10:55:29	832/832	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-340%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon.css?ver=1673852544	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-iconfca4.css	(from https://jorgehrdina.com.au/contact/)
10:55:30	3402/3402	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-d4a%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp.css?ver=1673852544	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUpfca4.css	(from https://jorgehrdina.com.au/contact/)
10:55:30	47167/47167	---MCZ	200	added ('OK')	text/css	etag:W/%2263bf6792-b83f%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/basic.min.css?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/basic.mina19e.css	(from https://jorgehrdina.com.au/contact/)
10:55:30	0/0	---M--	200	added ('OK')	text/css	etag:%2263bf6792-0%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme-components.min.css?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme-components.mina19e.css	(from https://jorgehrdina.com.au/contact/)
10:55:30	1753/1753	---MCZ	200	added ('OK')	text/css	etag:W/%2263bf6792-6d9%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme-ie11.min.css?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme-ie11.mina19e.css	(from https://jorgehrdina.com.au/contact/)
10:55:31	30590/30590	---MCZ	200	added ('OK')	text/css	etag:W/%2263bf6792-777e%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme.min.css?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/assets/css/dist/theme.mina19e.css	(from https://jorgehrdina.com.au/contact/)
10:55:31	5597/5597	---MCZ	200	added ('OK')	text/css	etag:W/%2263bf6792-15dd%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/includes/addon/css/gaddon_settings.min.css?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/includes/addon/css/gaddon_settings.mina19e.css	(from https://jorgehrdina.com.au/contact/)
10:55:31	8677/8677	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-21e5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery.js?ver=1673852544	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jqueryfca4.js	(from https://jorgehrdina.com.au/contact/)
10:55:31	725/725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-2d5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.js?ver=1673852544	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUpfca4.js	(from https://jorgehrdina.com.au/contact/)
10:55:32	1836/1836	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bf6792-72c%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/js/jquery.json.mina19e.js	(from https://jorgehrdina.com.au/contact/)
10:55:32	44365/44365	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bf6792-ad4d%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/js/gravityforms.mina19e.js	(from https://jorgehrdina.com.au/contact/)
10:55:32	850/850	---MC-	200	added ('OK')	text/javascript	date:Mon,%2016%20Jan%202023%2007:54:41%20GMT	https://www.google.com/recaptcha/api.js?hl=en&ver=6.1.1	C:/My%20Web%20Sites/ZIAS/www.google.com/recaptcha/apieee6.js	(from https://jorgehrdina.com.au/contact/)
10:55:33	29225/29225	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:54:41%20GMT	https://jorgehrdina.com.au/wp-json/wp/v2/pages/14	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/wp/v2/pages/14.json	(from https://jorgehrdina.com.au/contact/)
10:55:34	2595/2595	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:54:42%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2Fcontact%2F	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embedbce1.json	(from https://jorgehrdina.com.au/contact/)
10:55:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Jan%202023%2007:54:42%20GMT	https://jorgehrdina.com.au/?p=14	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/index0b69.html	(from https://jorgehrdina.com.au/contact/)
10:55:36	2665/2665	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Jan%202023%2007:54:44%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embed4384	(from https://jorgehrdina.com.au/contact/)
10:55:36	416/416	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263bf6792-1a0%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/images/spinner.svg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/images/spinner.svg	(from https://jorgehrdina.com.au/contact/)
10:55:37	6475/6475	---MCZ	200	added ('OK')	application/javascript	etag:W/%226254194e-194b%22	https://jorgehrdina.com.au/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://jorgehrdina.com.au/contact/)
10:55:37	17823/17823	---MCZ	200	added ('OK')	application/javascript	etag:W/%226329dfa1-459f%22	https://jorgehrdina.com.au/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://jorgehrdina.com.au/contact/)
10:55:37	498/498	---MCZ	200	added ('OK')	application/javascript	etag:W/%226254194e-1f2%22	https://jorgehrdina.com.au/wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/dom-ready.minded6.js	(from https://jorgehrdina.com.au/contact/)
10:55:37	4910/4910	---MCZ	200	added ('OK')	application/javascript	etag:W/%226254194e-132e%22	https://jorgehrdina.com.au/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/hooks.min6c65.js	(from https://jorgehrdina.com.au/contact/)
10:55:38	10230/10230	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632e0f32-27f6%22	https://jorgehrdina.com.au/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/i18n.mine57b.js	(from https://jorgehrdina.com.au/contact/)
10:55:38	10385501/10385501	---M--	200	added ('OK')	application/pdf	etag:%2262a28c25-9e785d%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/vogue-living.pdf	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/vogue-living.pdf	(from https://jorgehrdina.com.au/press/)
10:55:38	2508/2508	---MCZ	200	added ('OK')	application/javascript	etag:W/%226254194e-9cc%22	https://jorgehrdina.com.au/wp-includes/js/dist/a11y.min.js?ver=ecce20f002eda4c19664	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/dist/a11y.min65c7.js	(from https://jorgehrdina.com.au/contact/)
10:55:38	4639/4639	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bf6792-121f%22	https://jorgehrdina.com.au/wp-content/plugins/gravityforms/js/placeholders.jquery.min.js?ver=2.6.9	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/gravityforms/js/placeholders.jquery.mina19e.js	(from https://jorgehrdina.com.au/contact/)
10:55:39	345435/345435	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a2907d-5455b%22	https://jorgehrdina.com.au/wp-content/uploads/fusion-scripts/41e1cc2b24244da27934dec93065b218.min.js?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/fusion-scripts/41e1cc2b24244da27934dec93065b218.mina7a0.js	(from https://jorgehrdina.com.au/contact/)
10:55:39	131/131	---M--	200	added ('OK')	text/css	etag:%2262a28c29-83%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon.css?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon8d9b.css	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:40	92957/92957	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:54:48%20GMT	https://jorgehrdina.com.au/author/made-agency/page/2/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/author/made-agency/page/2/index.html	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:40	15610/15610	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f73169acc8749d83d8cae8e62c5ff3d4%22	https://jorgehrdina.com.au/author/made-agency/feed/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/author/made-agency/feed/index.html	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:40	1893/1893	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-765%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style.css?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style8d9b.css	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:41	832/832	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-340%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon.css?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon8d9b.css	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:41	3402/3402	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-d4a%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp.css?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp8d9b.css	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:41	265133/265133	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c25-40bad%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/contact-img-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/contact-img-01-min.jpg	(from https://jorgehrdina.com.au/contact/)
10:55:42	8677/8677	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-21e5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery.js?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery8d9b.js	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:42	902492/902492	---MCZ	200	added ('OK')	text/css	etag:W/%2262a2d30e-dc55c%22	https://jorgehrdina.com.au/wp-content/uploads/fusion-styles/0ec663f0f6f1d0513d046e88f18cbc7a.min.css?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/fusion-styles/0ec663f0f6f1d0513d046e88f18cbc7a.mina7a0.css	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:42	725/725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-2d5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.js?ver=1673855545	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp8d9b.js	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:42	82/82	---M--	404	error ('Not%20Found')	application/json	date:Mon,%2016%20Jan%202023%2007:54:51%20GMT	https://jorgehrdina.com.au/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/wp/v2/users/1	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:43	131/131	---M--	200	added ('OK')	text/css	etag:%2262a28c29-83%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon.css?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon29fe.css	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:44	91147/91147	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:54:52%20GMT	https://jorgehrdina.com.au/category/new-living/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/category/new-living/index.html	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:44	91505/91505	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:54:52%20GMT	https://jorgehrdina.com.au/category/press/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/category/press/index.html	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:44	429895/429895	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a2d2a8-68f47%22	https://jorgehrdina.com.au/wp-content/uploads/fusion-scripts/bfa80b353198d4187fa133a43d1f0e98.min.js?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/fusion-scripts/bfa80b353198d4187fa133a43d1f0e98.mina7a0.js	(from https://jorgehrdina.com.au/author/made-agency/)
10:55:44	1893/1893	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-765%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style.css?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style29fe.css	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:44	775/775	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f73169acc8749d83d8cae8e62c5ff3d4%22	https://jorgehrdina.com.au/project/gunnamatta/feed/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/gunnamatta/feed/index.html	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:44	832/832	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-340%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon.css?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon29fe.css	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:45	3402/3402	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-d4a%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp.css?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp29fe.css	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:45	8677/8677	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-21e5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery.js?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery29fe.js	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:45	725/725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-2d5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.js?ver=1673830471	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp29fe.js	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:46	32680/32680	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:54:54%20GMT	https://jorgehrdina.com.au/wp-json/wp/v2/avada_portfolio/508	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/wp/v2/avada_portfolio/508.json	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:46	2732/2732	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:54:55%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2Fproject%2Fgunnamatta%2F	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embed1a86.json	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Jan%202023%2007:54:55%20GMT	https://jorgehrdina.com.au/?p=508	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/indexa5f2.html	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:47	2834/2834	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Jan%202023%2007:54:55%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2Fproject%2Fgunnamatta%2F&format=xml	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embedccb1	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Jan%202023%2007:54:56%20GMT	https://jorgehrdina.com.au/project/gunnamatta/%22https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-banner-img-9.jpg%22	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/gunnamatta/_https_/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-banner-img-9.jpg_	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:48	146/146	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jan%202023%2007:54:56%20GMT	https://jorgehrdina.com.au/project/gunnamatta/https:/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-banner-img-9.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/gunnamatta/https_/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-banner-img-9.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:51	398512/398512	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-614b0%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-9.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-9.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:51	420621/420621	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-66b0d%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-12.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-12.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:51	422113/422113	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-670e1%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-5.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-5.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:52	248327/248327	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-3ca07%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-13.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-13.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:52	480000/480000	---M--	200	added ('OK')	image/webp	etag:%2262a28c24-75300%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-1.webp	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-1.webp	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:53	592996/592996	---M--	200	added ('OK')	image/webp	etag:%2262a28c24-90c64%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-2.webp	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-2.webp	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:53	270039/270039	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-41ed7%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-1.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-1.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:53	671966/671966	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-a40de%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-15.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-15.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:54	620658/620658	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-97872%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-4.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-4.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:54	315808/315808	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-4d1a0%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-8.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-8.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:54	315699/315699	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-4d133%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-10.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-10.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	267118/267118	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-4136e%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-14.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-14.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	317979/317979	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-4da1b%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-6.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-6.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	30583/30583	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-7777%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/parasol-house-featured-img-500x383.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/parasol-house-featured-img-500x383.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	282914/282914	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-45122%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-7.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-7.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	36390/36390	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-8e26%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/woollahra-featured-img-500x383.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/woollahra-featured-img-500x383.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:55	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625095f6-ba5%22	https://jorgehrdina.com.au/wp-includes/js/comment-reply.min.js?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/comment-reply.min6a4d.js	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:56	835744/835744	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-cc0a0%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-3.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/gunnamatta-slider-img-3.jpg	(from https://jorgehrdina.com.au/project/gunnamatta/)
10:55:56	131/131	---M--	200	added ('OK')	text/css	etag:%2262a28c29-83%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon.css?ver=1673848104	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-iconeb52.css	(from https://jorgehrdina.com.au/project/the-pavillion/)
10:55:56	415861/415861	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a2934b-65875%22	https://jorgehrdina.com.au/wp-content/uploads/fusion-scripts/51f834ac6cc2d435e29a50594e5841e4.min.js?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/fusion-scripts/51f834ac6cc2d435e29a50594e5841e4.mina7a0.js	(from https://jorgehrdina.com.au/project/gunnamatta/)
